Statement Type,Reversed / Corrected Statement No.,Charge Period Start Date,Charge Period End Date,No. Of Days,Statement Issue Date,Due Date,Bill Service Alias,NMI,Site Address,Fuel,Balance at Last Invoice $,Payments & Transactions $,Balance Carried forward $,Energy Charges_EX_GST_$,Network Charges_EX_GST_$,Regulated Charges_EX_GST_$,Environmental Charges_EX_GST_$,Metering & Service Charges Ex GST $,Retail Service Charges $,New Charges_EX GST $,New Charges GST $,New Charges Total $,Dispute $,RCTI Charges Ex GST$,RCTI Charges GST$,Adjustment Reason,Original / Amended Charges,Credit & Adjustment_EX_GST_$,Credit & Adjustment_GST_$,Balance $,Component Start Date,Component End Date,Metering Provider,Meter Number,Previous Meter Read,Current Meter Read,Next Scheduled Read Date,Meter Multiplier,Read Type,Read Reason,Total Consumption for Period,Total Generation for Period,Power Factor at Highest Demand,Highest Metered Demand (kW),Highest Metered (kW) Demand Date/Time,Highest Metered Demand (kVa),Highest Metered (kVa) Demand Date/Time,Load Factor,Contract Demand (kW),Contract Demand (kVa),LNSP,Network Tariff,Network Tariff Description,Invoice Heading Group 1,Invoice Heading Group 2,Charge Description,Analysis Code,Tariff Base Rate,Tariff UOM,Tariff Days,Published Certificate %,DLF,TLF,Quantity,Tariff Quantity UOM,GST Applicable,Component Cost$ (excl GST),Component$ GST,Component Cost$ (incl GST),Year to Date Consumption,Year to Date Total Charges (Incl GST),Supplier,Supplier ABN
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAA7905,Unley Exchange 2 Bellevue Place Unley Park SA 5061,E,17514.34,0,17514.34,7078.96,8567.91,171.86,335.62,50.39,0,16204.74,1620.48,17825.22,,0,0,,,811.5,81.15,36232.21,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7598017,,,1/2/2022,,Actual Reading (AEMO),Scheduled Read,106146.976,,0.875,,,201.51,19 Oct 2022/16:30:00,0.81,,296.7,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Metering and Service Charges,Metering and Service Charges,Value Added Service Charge,,0,¢/Day,31,,,,31,Days,Yes,0,0,0,408531.936,85541.77,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAA7905,Unley Exchange 2 Bellevue Place Unley Park SA 5061,E,17514.34,0,17514.34,7078.96,8567.91,171.86,335.62,50.39,0,16204.74,1620.48,17825.22,,0,0,,,811.5,81.15,36232.21,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7598017,,,1/2/2022,,Actual Reading (AEMO),Scheduled Read,106146.976,,0.875,,,201.51,19 Oct 2022/16:30:00,0.81,,296.7,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Metering and Service Charges,Metering and Service Charges,Supplementary Metering Charge,,65.7534,¢/Meter,31,,,,1,Meter,Yes,20.38,2.04,22.42,408531.936,85541.77,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAA7905,Unley Exchange 2 Bellevue Place Unley Park SA 5061,E,17514.34,0,17514.34,7078.96,8567.91,171.86,335.62,50.39,0,16204.74,1620.48,17825.22,,0,0,,,811.5,81.15,36232.21,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7598017,,,1/2/2022,,Actual Reading (AEMO),Scheduled Read,106146.976,,0.875,,,201.51,19 Oct 2022/16:30:00,0.81,,296.7,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Retail Service Charges,Retail Service Charges,Service Charge,,0,¢/Month,31,,,,1,Month,Yes,0,0,0,408531.936,85541.77,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAA7905,Unley Exchange 2 Bellevue Place Unley Park SA 5061,E,17514.34,0,17514.34,7078.96,8567.91,171.86,335.62,50.39,0,16204.74,1620.48,17825.22,,0,0,,,811.5,81.15,36232.21,1/10/2022,31/10/2022,,,,,,,,,,,,,,,,,,,,,,Additional Charges and Credits,Additional Charges and Credits,AEMO Direction Charge - Aug 2022,,,,,,,,,,Yes,811.5,81.15,892.65,408531.936,85541.77,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAD5244,Telecom 33 Brighton Road Glenelg SA 5045,E,8163.62,0,8163.62,2832.16,3636.54,69.08,134.78,50.39,0,6722.95,672.3,7395.25,,0,0,,,383.13,38.31,15980.31,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7715729,,,1/9/2020,,Actual Reading (AEMO),Scheduled Read,42627.808,,0.964,,,86.2,17 Oct 2022/15:00:00,0.69,,108.1,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Energy Charges,Energy Charges,Peak,,7.558,¢/KWH,31,,1.0903,1.003,16317.152,KWH,Yes,1348.65,134.86,1483.51,186930.976,40041.85,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAD5244,Telecom 33 Brighton Road Glenelg SA 5045,E,8163.62,0,8163.62,2832.16,3636.54,69.08,134.78,50.39,0,6722.95,672.3,7395.25,,0,0,,,383.13,38.31,15980.31,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7715729,,,1/9/2020,,Actual Reading (AEMO),Scheduled Read,42627.808,,0.964,,,86.2,17 Oct 2022/15:00:00,0.69,,108.1,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Energy Charges,Energy Charges,Off-Peak,,5.156,¢/KWH,31,,1.0903,1.003,26310.656,KWH,Yes,1483.51,148.35,1631.86,186930.976,40041.85,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAD5244,Telecom 33 Brighton Road Glenelg SA 5045,E,8163.62,0,8163.62,2832.16,3636.54,69.08,134.78,50.39,0,6722.95,672.3,7395.25,,0,0,,,383.13,38.31,15980.31,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7715729,,,1/9/2020,,Actual Reading (AEMO),Scheduled Read,42627.808,,0.964,,,86.2,17 Oct 2022/15:00:00,0.69,,108.1,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Network Charges,Demand and Capacity,Anytime (KVA),,3.162,$/KVA,31,,,,110.3,KVA,Yes,348.77,34.88,383.65,186930.976,40041.85,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAD5244,Telecom 33 Brighton Road Glenelg SA 5045,E,8163.62,0,8163.62,2832.16,3636.54,69.08,134.78,50.39,0,6722.95,672.3,7395.25,,0,0,,,383.13,38.31,15980.31,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7715729,,,1/9/2020,,Actual Reading (AEMO),Scheduled Read,42627.808,,0.964,,,86.2,17 Oct 2022/15:00:00,0.69,,108.1,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Network Charges,Demand and Capacity,Peak Annual (kVA),,8.3111,$/KVA,31,,,,100.5,KVA,Yes,835.27,83.53,918.8,186930.976,40041.85,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAD5244,Telecom 33 Brighton Road Glenelg SA 5045,E,8163.62,0,8163.62,2832.16,3636.54,69.08,134.78,50.39,0,6722.95,672.3,7395.25,,0,0,,,383.13,38.31,15980.31,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7715729,,,1/9/2020,,Actual Reading (AEMO),Scheduled Read,42627.808,,0.964,,,86.2,17 Oct 2022/15:00:00,0.69,,108.1,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Network Charges,Volume,Peak,,6.85,¢/KWH,31,,,,16306.78,KWH,Yes,1117.01,111.7,1228.71,186930.976,40041.85,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAD5244,Telecom 33 Brighton Road Glenelg SA 5045,E,8163.62,0,8163.62,2832.16,3636.54,69.08,134.78,50.39,0,6722.95,672.3,7395.25,,0,0,,,383.13,38.31,15980.31,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7715729,,,1/9/2020,,Actual Reading (AEMO),Scheduled Read,42627.808,,0.964,,,86.2,17 Oct 2022/15:00:00,0.69,,108.1,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Network Charges,Volume,Off-Peak,,4.28,¢/KWH,31,,,,26321.02,KWH,Yes,1126.54,112.65,1239.19,186930.976,40041.85,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAD5244,Telecom 33 Brighton Road Glenelg SA 5045,E,8163.62,0,8163.62,2832.16,3636.54,69.08,134.78,50.39,0,6722.95,672.3,7395.25,,0,0,,,383.13,38.31,15980.31,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7715729,,,1/9/2020,,Actual Reading (AEMO),Scheduled Read,42627.808,,0.964,,,86.2,17 Oct 2022/15:00:00,0.69,,108.1,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Network Charges,Fixed,Access Charge,,6.7402,$/DAY,31,,,,31,DAYS,Yes,208.95,20.9,229.85,186930.976,40041.85,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAD5244,Telecom 33 Brighton Road Glenelg SA 5045,E,8163.62,0,8163.62,2832.16,3636.54,69.08,134.78,50.39,0,6722.95,672.3,7395.25,,0,0,,,383.13,38.31,15980.31,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7715729,,,1/9/2020,,Actual Reading (AEMO),Scheduled Read,42627.808,,0.964,,,86.2,17 Oct 2022/15:00:00,0.69,,108.1,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Regulated Charges,Regulated Charges,AEMO Participant Charge,,0.0991,¢/KWH,31,,1.0903,,42627.808,KWH,Yes,46.06,4.61,50.67,186930.976,40041.85,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAD5244,Telecom 33 Brighton Road Glenelg SA 5045,E,8163.62,0,8163.62,2832.16,3636.54,69.08,134.78,50.39,0,6722.95,672.3,7395.25,,0,0,,,383.13,38.31,15980.31,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7715729,,,1/9/2020,,Actual Reading (AEMO),Scheduled Read,42627.808,,0.964,,,86.2,17 Oct 2022/15:00:00,0.69,,108.1,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Regulated Charges,Regulated Charges,AEMO Ancillary Charge,,0.0493,¢/KWH,31,,1.0903,,42627.808,KWH,Yes,22.91,2.29,25.2,186930.976,40041.85,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAD5244,Telecom 33 Brighton Road Glenelg SA 5045,E,8163.62,0,8163.62,2832.16,3636.54,69.08,134.78,50.39,0,6722.95,672.3,7395.25,,0,0,,,383.13,38.31,15980.31,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7715729,,,1/9/2020,,Actual Reading (AEMO),Scheduled Read,42627.808,,0.964,,,86.2,17 Oct 2022/15:00:00,0.69,,108.1,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Regulated Charges,Regulated Charges,AEMO FRC Operations,,0.3599,¢/DAY,31,,,,31,DAYS,Yes,0.11,0.01,0.12,186930.976,40041.85,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAD5244,Telecom 33 Brighton Road Glenelg SA 5045,E,8163.62,0,8163.62,2832.16,3636.54,69.08,134.78,50.39,0,6722.95,672.3,7395.25,,0,0,,,383.13,38.31,15980.31,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7715729,,,1/9/2020,,Actual Reading (AEMO),Scheduled Read,42627.808,,0.964,,,86.2,17 Oct 2022/15:00:00,0.69,,108.1,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Environmental Charges,Environmental Charges,REPS Charge,,0.29,¢/KWH,31,,1.0903,,42627.808,KWH,Yes,134.78,13.48,148.26,186930.976,40041.85,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAD5244,Telecom 33 Brighton Road Glenelg SA 5045,E,8163.62,0,8163.62,2832.16,3636.54,69.08,134.78,50.39,0,6722.95,672.3,7395.25,,0,0,,,383.13,38.31,15980.31,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7715729,,,1/9/2020,,Actual Reading (AEMO),Scheduled Read,42627.808,,0.964,,,86.2,17 Oct 2022/15:00:00,0.69,,108.1,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Metering and Service Charges,Metering and Service Charges,Metering Charge,,96.8219,¢/Meter,31,,,,1,Meter,Yes,30.01,3,33.01,186930.976,40041.85,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAD5244,Telecom 33 Brighton Road Glenelg SA 5045,E,8163.62,0,8163.62,2832.16,3636.54,69.08,134.78,50.39,0,6722.95,672.3,7395.25,,0,0,,,383.13,38.31,15980.31,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7715729,,,1/9/2020,,Actual Reading (AEMO),Scheduled Read,42627.808,,0.964,,,86.2,17 Oct 2022/15:00:00,0.69,,108.1,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Metering and Service Charges,Metering and Service Charges,Value Added Service Charge,,0,¢/Day,31,,,,31,Days,Yes,0,0,0,186930.976,40041.85,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAD5244,Telecom 33 Brighton Road Glenelg SA 5045,E,8163.62,0,8163.62,2832.16,3636.54,69.08,134.78,50.39,0,6722.95,672.3,7395.25,,0,0,,,383.13,38.31,15980.31,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7715729,,,1/9/2020,,Actual Reading (AEMO),Scheduled Read,42627.808,,0.964,,,86.2,17 Oct 2022/15:00:00,0.69,,108.1,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Metering and Service Charges,Metering and Service Charges,Supplementary Metering Charge,,65.7534,¢/Meter,31,,,,1,Meter,Yes,20.38,2.04,22.42,186930.976,40041.85,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAD5244,Telecom 33 Brighton Road Glenelg SA 5045,E,8163.62,0,8163.62,2832.16,3636.54,69.08,134.78,50.39,0,6722.95,672.3,7395.25,,0,0,,,383.13,38.31,15980.31,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7715729,,,1/9/2020,,Actual Reading (AEMO),Scheduled Read,42627.808,,0.964,,,86.2,17 Oct 2022/15:00:00,0.69,,108.1,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Retail Service Charges,Retail Service Charges,Service Charge,,0,¢/Month,31,,,,1,Month,Yes,0,0,0,186930.976,40041.85,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAD5244,Telecom 33 Brighton Road Glenelg SA 5045,E,8163.62,0,8163.62,2832.16,3636.54,69.08,134.78,50.39,0,6722.95,672.3,7395.25,,0,0,,,383.13,38.31,15980.31,1/10/2022,31/10/2022,,,,,,,,,,,,,,,,,,,,,,Additional Charges and Credits,Additional Charges and Credits,AEMO Direction Charge - Aug 2022,,,,,,,,,,Yes,383.13,38.31,421.44,186930.976,40041.85,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAC5898,Glenunga Exchange Pms 10619 115 Sydney Street Glenunga SA 5064,E,3542.35,0,3542.35,1121.05,2036.72,27.46,53.44,50.39,0,3289.06,328.9,3617.96,,0,0,,,129.54,12.95,7302.8,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7722978,,,1/2/2022,,Actual Reading (AEMO),Scheduled Read,16902.032,,0.99,,,25.97,18 Oct 2022/23:30:00,0.88,,107.2,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Energy Charges,Energy Charges,Peak,,7.558,¢/KWH,31,,1.0903,1.0026,6414.112,KWH,Yes,529.93,52.99,582.92,65949.264,17778.57,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAC5898,Glenunga Exchange Pms 10619 115 Sydney Street Glenunga SA 5064,E,3542.35,0,3542.35,1121.05,2036.72,27.46,53.44,50.39,0,3289.06,328.9,3617.96,,0,0,,,129.54,12.95,7302.8,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7722978,,,1/2/2022,,Actual Reading (AEMO),Scheduled Read,16902.032,,0.99,,,25.97,18 Oct 2022/23:30:00,0.88,,107.2,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Energy Charges,Energy Charges,Off-Peak,,5.156,¢/KWH,31,,1.0903,1.0026,10487.92,KWH,Yes,591.12,59.11,650.23,65949.264,17778.57,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAC5898,Glenunga Exchange Pms 10619 115 Sydney Street Glenunga SA 5064,E,3542.35,0,3542.35,1121.05,2036.72,27.46,53.44,50.39,0,3289.06,328.9,3617.96,,0,0,,,129.54,12.95,7302.8,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7722978,,,1/2/2022,,Actual Reading (AEMO),Scheduled Read,16902.032,,0.99,,,25.97,18 Oct 2022/23:30:00,0.88,,107.2,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Network Charges,Demand and Capacity,Anytime (KVA),,3.162,$/KVA,31,,,,83.95,KVA,Yes,265.45,26.54,291.99,65949.264,17778.57,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAC5898,Glenunga Exchange Pms 10619 115 Sydney Street Glenunga SA 5064,E,3542.35,0,3542.35,1121.05,2036.72,27.46,53.44,50.39,0,3289.06,328.9,3617.96,,0,0,,,129.54,12.95,7302.8,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7722978,,,1/2/2022,,Actual Reading (AEMO),Scheduled Read,16902.032,,0.99,,,25.97,18 Oct 2022/23:30:00,0.88,,107.2,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Network Charges,Demand and Capacity,Peak Annual (kVA),,8.3111,$/KVA,31,,,,81.13,KVA,Yes,674.28,67.43,741.71,65949.264,17778.57,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAC5898,Glenunga Exchange Pms 10619 115 Sydney Street Glenunga SA 5064,E,3542.35,0,3542.35,1121.05,2036.72,27.46,53.44,50.39,0,3289.06,328.9,3617.96,,0,0,,,129.54,12.95,7302.8,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7722978,,,1/2/2022,,Actual Reading (AEMO),Scheduled Read,16902.032,,0.99,,,25.97,18 Oct 2022/23:30:00,0.88,,107.2,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Network Charges,Volume,Peak,,6.85,¢/KWH,31,,,,6405.84,KWH,Yes,438.8,43.88,482.68,65949.264,17778.57,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAC5898,Glenunga Exchange Pms 10619 115 Sydney Street Glenunga SA 5064,E,3542.35,0,3542.35,1121.05,2036.72,27.46,53.44,50.39,0,3289.06,328.9,3617.96,,0,0,,,129.54,12.95,7302.8,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7722978,,,1/2/2022,,Actual Reading (AEMO),Scheduled Read,16902.032,,0.99,,,25.97,18 Oct 2022/23:30:00,0.88,,107.2,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Network Charges,Volume,Off-Peak,,4.28,¢/KWH,31,,,,10496.19,KWH,Yes,449.24,44.92,494.16,65949.264,17778.57,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAC5898,Glenunga Exchange Pms 10619 115 Sydney Street Glenunga SA 5064,E,3542.35,0,3542.35,1121.05,2036.72,27.46,53.44,50.39,0,3289.06,328.9,3617.96,,0,0,,,129.54,12.95,7302.8,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7722978,,,1/2/2022,,Actual Reading (AEMO),Scheduled Read,16902.032,,0.99,,,25.97,18 Oct 2022/23:30:00,0.88,,107.2,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Network Charges,Fixed,Access Charge,,6.7402,$/DAY,31,,,,31,DAYS,Yes,208.95,20.9,229.85,65949.264,17778.57,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAC5898,Glenunga Exchange Pms 10619 115 Sydney Street Glenunga SA 5064,E,3542.35,0,3542.35,1121.05,2036.72,27.46,53.44,50.39,0,3289.06,328.9,3617.96,,0,0,,,129.54,12.95,7302.8,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7722978,,,1/2/2022,,Actual Reading (AEMO),Scheduled Read,16902.032,,0.99,,,25.97,18 Oct 2022/23:30:00,0.88,,107.2,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Regulated Charges,Regulated Charges,AEMO Participant Charge,,0.0991,¢/KWH,31,,1.0903,,16902.032,KWH,Yes,18.26,1.83,20.09,65949.264,17778.57,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAC5898,Glenunga Exchange Pms 10619 115 Sydney Street Glenunga SA 5064,E,3542.35,0,3542.35,1121.05,2036.72,27.46,53.44,50.39,0,3289.06,328.9,3617.96,,0,0,,,129.54,12.95,7302.8,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7722978,,,1/2/2022,,Actual Reading (AEMO),Scheduled Read,16902.032,,0.99,,,25.97,18 Oct 2022/23:30:00,0.88,,107.2,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Regulated Charges,Regulated Charges,AEMO Ancillary Charge,,0.0493,¢/KWH,31,,1.0903,,16902.032,KWH,Yes,9.09,0.91,10,65949.264,17778.57,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAC5898,Glenunga Exchange Pms 10619 115 Sydney Street Glenunga SA 5064,E,3542.35,0,3542.35,1121.05,2036.72,27.46,53.44,50.39,0,3289.06,328.9,3617.96,,0,0,,,129.54,12.95,7302.8,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7722978,,,1/2/2022,,Actual Reading (AEMO),Scheduled Read,16902.032,,0.99,,,25.97,18 Oct 2022/23:30:00,0.88,,107.2,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Regulated Charges,Regulated Charges,AEMO FRC Operations,,0.3599,¢/DAY,31,,,,31,DAYS,Yes,0.11,0.01,0.12,65949.264,17778.57,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAC5898,Glenunga Exchange Pms 10619 115 Sydney Street Glenunga SA 5064,E,3542.35,0,3542.35,1121.05,2036.72,27.46,53.44,50.39,0,3289.06,328.9,3617.96,,0,0,,,129.54,12.95,7302.8,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7722978,,,1/2/2022,,Actual Reading (AEMO),Scheduled Read,16902.032,,0.99,,,25.97,18 Oct 2022/23:30:00,0.88,,107.2,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Environmental Charges,Environmental Charges,REPS Charge,,0.29,¢/KWH,31,,1.0903,,16902.032,KWH,Yes,53.44,5.34,58.78,65949.264,17778.57,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAC5898,Glenunga Exchange Pms 10619 115 Sydney Street Glenunga SA 5064,E,3542.35,0,3542.35,1121.05,2036.72,27.46,53.44,50.39,0,3289.06,328.9,3617.96,,0,0,,,129.54,12.95,7302.8,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7722978,,,1/2/2022,,Actual Reading (AEMO),Scheduled Read,16902.032,,0.99,,,25.97,18 Oct 2022/23:30:00,0.88,,107.2,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Metering and Service Charges,Metering and Service Charges,Metering Charge,,96.8219,¢/Meter,31,,,,1,Meter,Yes,30.01,3,33.01,65949.264,17778.57,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAC5898,Glenunga Exchange Pms 10619 115 Sydney Street Glenunga SA 5064,E,3542.35,0,3542.35,1121.05,2036.72,27.46,53.44,50.39,0,3289.06,328.9,3617.96,,0,0,,,129.54,12.95,7302.8,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7722978,,,1/2/2022,,Actual Reading (AEMO),Scheduled Read,16902.032,,0.99,,,25.97,18 Oct 2022/23:30:00,0.88,,107.2,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Metering and Service Charges,Metering and Service Charges,Value Added Service Charge,,0,¢/Day,31,,,,31,Days,Yes,0,0,0,65949.264,17778.57,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,SAAAAAC5898,Glenunga Exchange Pms 10619 115 Sydney Street Glenunga SA 5064,E,3542.35,0,3542.35,1121.05,2036.72,27.46,53.44,50.39,0,3289.06,328.9,3617.96,,0,0,,,129.54,12.95,7302.8,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7722978,,,1/2/2022,,Actual Reading (AEMO),Scheduled Read,16902.032,,0.99,,,25.97,18 Oct 2022/23:30:00,0.88,,107.2,UMPLP - SA Power Networks (formally ETSA Utilities) ,LBAD,,Metering and Service Charges,Metering and Service Charges,Supplementary Metering Charge,,65.7534,¢/Meter,31,,,,1,Meter,Yes,20.38,2.04,22.42,65949.264,17778.57,Origin Energy Electricity Limited,33 071 052 287
